Length,Keywords,KeywordsFreq,InSpcChars,InComment,InWildcards,InEscape,SpcCharsFreq,unionStr,errorBaseStr,boolStr,timeBaseStr,InParam,InEncoding,errorMess,storedProc,unusualChars,hasSubquery,hasMulquery,conditionStm,hasUnusualContent,binaryDataFeature,dbSpecific,httpHeader,Cookies,httpRequest,webRelated,Label
83,0,0.0,10,0,2,3,12.048192771084338,0,0,1,1,0,0,0,0,,0,0,1,0,True,0,0,0,0,0,1
86,0,0.0,10,0,1,1,11.627906976744185,0,0,1,1,0,0,0,0,,0,0,1,1,True,0,0,0,0,0,1
86,0,0.0,8,0,1,1,9.30232558139535,0,0,1,1,0,0,0,0,,0,0,1,0,True,0,0,0,0,0,1
87,0,0.0,9,0,2,2,10.344827586206897,0,0,1,1,0,0,0,0,,0,0,1,0,True,0,0,0,0,0,1
87,0,0.0,11,0,1,2,12.643678160919542,0,0,1,1,0,0,0,0,,0,0,1,1,True,0,0,0,0,0,1
87,0,0.0,9,0,1,2,10.344827586206897,0,0,1,1,0,0,0,0,,0,0,1,0,True,0,0,0,0,0,1
88,0,0.0,10,0,2,3,11.363636363636363,0,0,1,1,0,0,0,0,,0,0,1,0,True,0,0,0,0,0,1
87,0,0.0,11,0,1,2,12.643678160919542,0,0,1,1,0,0,0,0,,0,0,1,1,True,0,0,0,0,0,1
87,0,0.0,9,0,1,2,10.344827586206897,0,0,1,1,0,0,0,0,,0,0,1,0,True,0,0,0,0,0,1
88,0,0.0,10,0,2,3,11.363636363636363,0,0,1,1,0,0,0,0,,0,0,1,0,True,0,0,0,0,0,1
91,0,0.0,10,0,1,1,10.989010989010989,0,0,1,1,0,0,0,0,,0,0,1,1,True,0,0,0,0,0,1
91,0,0.0,8,0,1,1,8.791208791208792,0,0,1,1,0,0,0,0,,0,0,1,0,True,0,0,0,0,0,1
92,0,0.0,9,0,2,2,9.782608695652174,0,0,1,1,0,0,0,0,,0,0,1,0,True,0,0,0,0,0,1
92,0,0.0,11,0,1,2,11.956521739130435,0,0,1,1,0,0,0,0,,0,0,1,1,True,0,0,0,0,0,1
92,0,0.0,9,0,1,2,9.782608695652174,0,0,1,1,0,0,0,0,,0,0,1,0,True,0,0,0,0,0,1
93,0,0.0,10,0,2,3,10.75268817204301,0,0,1,1,0,0,0,0,,0,0,1,0,True,0,0,0,0,0,1
92,0,0.0,11,0,1,2,11.956521739130435,0,0,1,1,0,0,0,0,,0,0,1,1,True,0,0,0,0,0,1
92,0,0.0,9,0,1,2,9.782608695652174,0,0,1,1,0,0,0,0,,0,0,1,0,True,0,0,0,0,0,1
93,0,0.0,10,0,2,3,10.75268817204301,0,0,1,1,0,0,0,0,,0,0,1,0,True,0,0,0,0,0,1
82,1,1.2195121951219512,20,0,1,1,24.390243902439025,0,0,1,1,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
82,1,1.2195121951219512,18,0,1,1,21.951219512195124,0,0,1,1,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
83,1,1.2048192771084338,19,0,2,2,22.89156626506024,0,0,1,1,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
83,1,1.2048192771084338,21,0,1,2,25.301204819277107,0,0,1,1,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
83,1,1.2048192771084338,19,0,1,2,22.89156626506024,0,0,1,1,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
84,1,1.1904761904761905,20,0,2,3,23.809523809523807,0,0,1,1,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
83,1,1.2048192771084338,21,0,1,2,25.301204819277107,0,0,1,1,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
83,1,1.2048192771084338,19,0,1,2,22.89156626506024,0,0,1,1,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
84,1,1.1904761904761905,20,0,2,3,23.809523809523807,0,0,1,1,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
83,1,1.2048192771084338,21,0,1,1,25.301204819277107,0,0,1,1,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
83,1,1.2048192771084338,19,0,1,1,22.89156626506024,0,0,1,1,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
84,1,1.1904761904761905,20,0,2,2,23.809523809523807,0,0,1,1,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
84,1,1.1904761904761905,22,0,1,2,26.190476190476193,0,0,1,1,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
84,1,1.1904761904761905,20,0,1,2,23.809523809523807,0,0,1,1,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
85,1,1.1764705882352942,21,0,2,3,24.705882352941178,0,0,1,1,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
84,1,1.1904761904761905,22,0,1,2,26.190476190476193,0,0,1,1,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
84,1,1.1904761904761905,20,0,1,2,23.809523809523807,0,0,1,1,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
85,1,1.1764705882352942,21,0,2,3,24.705882352941178,0,0,1,1,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
36,1,2.7777777777777777,8,0,1,1,22.22222222222222,0,0,1,1,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
36,1,2.7777777777777777,6,0,1,1,16.666666666666664,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
37,1,2.7027027027027026,7,0,2,2,18.91891891891892,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
38,1,2.631578947368421,9,0,1,2,23.684210526315788,0,0,1,1,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
38,1,2.631578947368421,7,0,1,2,18.421052631578945,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
39,1,2.564102564102564,8,0,2,3,20.51282051282051,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
38,1,2.631578947368421,9,0,1,2,23.684210526315788,0,0,1,1,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
38,1,2.631578947368421,7,0,1,2,18.421052631578945,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
39,1,2.564102564102564,8,0,2,3,20.51282051282051,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
38,1,2.631578947368421,9,0,1,1,23.684210526315788,0,0,1,1,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
38,1,2.631578947368421,7,0,1,1,18.421052631578945,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
39,1,2.564102564102564,8,0,2,2,20.51282051282051,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
39,1,2.564102564102564,10,0,1,1,25.64102564102564,0,0,1,1,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
39,1,2.564102564102564,8,0,1,1,20.51282051282051,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
40,1,2.5,9,0,2,2,22.5,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
40,1,2.5,11,0,1,1,27.500000000000004,0,0,1,1,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
40,1,2.5,9,0,1,1,22.5,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
41,1,2.4390243902439024,10,0,2,2,24.390243902439025,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
41,1,2.4390243902439024,12,0,1,1,29.268292682926827,0,0,1,1,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
41,1,2.4390243902439024,10,0,1,1,24.390243902439025,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
42,1,2.380952380952381,11,0,2,2,26.190476190476193,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
39,1,2.564102564102564,10,0,1,2,25.64102564102564,0,0,1,1,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
39,1,2.564102564102564,8,0,1,2,20.51282051282051,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
40,1,2.5,9,0,2,3,22.5,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
39,1,2.564102564102564,10,0,1,2,25.64102564102564,0,0,1,1,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
39,1,2.564102564102564,8,0,1,2,20.51282051282051,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
40,1,2.5,9,0,2,3,22.5,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
40,1,2.5,11,0,1,2,27.500000000000004,0,0,1,1,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
40,1,2.5,9,0,1,2,22.5,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
41,1,2.4390243902439024,10,0,2,3,24.390243902439025,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
40,1,2.5,11,0,1,2,27.500000000000004,0,0,1,1,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
40,1,2.5,9,0,1,2,22.5,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
41,1,2.4390243902439024,10,0,2,3,24.390243902439025,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
41,1,2.4390243902439024,12,0,1,2,29.268292682926827,0,0,1,1,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
41,1,2.4390243902439024,10,0,1,2,24.390243902439025,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
42,1,2.380952380952381,11,0,2,3,26.190476190476193,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
41,1,2.4390243902439024,12,0,1,2,29.268292682926827,0,0,1,1,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
41,1,2.4390243902439024,10,0,1,2,24.390243902439025,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
42,1,2.380952380952381,11,0,2,3,26.190476190476193,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
42,1,2.380952380952381,13,0,1,2,30.952380952380953,0,0,1,1,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
42,1,2.380952380952381,11,0,1,2,26.190476190476193,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
43,1,2.3255813953488373,12,0,2,3,27.906976744186046,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
42,1,2.380952380952381,13,0,1,2,30.952380952380953,0,0,1,1,0,0,0,0,1.0,0,0,0,1,True,0,0,0,0,0,1
42,1,2.380952380952381,11,0,1,2,26.190476190476193,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
43,1,2.3255813953488373,12,0,2,3,27.906976744186046,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
16,1,6.25,3,0,4,0,43.75,0,0,1,1,0,0,0,0,,0,0,0,0,False,0,0,0,0,0,1
21,2,9.523809523809524,3,0,4,0,33.33333333333333,0,0,1,1,0,0,0,0,1.0,0,0,0,0,False,0,0,0,0,0,1
21,2,9.523809523809524,4,0,4,1,38.095238095238095,0,0,1,1,0,0,0,0,1.0,0,0,0,0,False,0,0,0,0,0,1
21,2,9.523809523809524,4,0,4,1,38.095238095238095,0,0,1,1,0,0,0,0,1.0,0,0,0,0,False,0,0,0,0,0,1
22,2,9.090909090909092,5,0,4,2,40.909090909090914,0,0,1,1,0,0,0,0,1.0,0,0,0,0,False,0,0,0,0,0,1
22,2,9.090909090909092,5,0,4,2,40.909090909090914,0,0,1,1,0,0,0,0,1.0,0,0,0,0,False,0,0,0,0,0,1
22,2,9.090909090909092,4,0,4,0,36.36363636363637,0,0,1,1,0,0,0,0,1.0,0,0,0,0,False,0,0,0,0,0,1
23,2,8.695652173913043,6,0,4,2,43.47826086956522,0,0,1,1,0,0,0,0,1.0,0,0,0,0,False,0,0,0,0,0,1
23,2,8.695652173913043,6,0,4,2,43.47826086956522,0,0,1,1,0,0,0,0,1.0,0,0,0,0,False,0,0,0,0,0,1
23,2,8.695652173913043,5,0,4,0,39.130434782608695,0,0,1,1,0,0,0,0,1.0,0,0,0,0,False,0,0,0,0,0,1
24,2,8.333333333333332,7,0,4,2,45.83333333333333,0,0,1,1,0,0,0,0,1.0,0,0,0,0,False,0,0,0,0,0,1
24,2,8.333333333333332,7,0,4,2,45.83333333333333,0,0,1,1,0,0,0,0,1.0,0,0,0,0,False,0,0,0,0,0,1
31,1,3.225806451612903,3,0,4,2,22.58064516129032,0,0,1,1,0,0,0,0,1.0,0,0,0,0,False,0,0,0,0,0,1
32,1,3.125,4,0,4,2,25.0,0,0,1,1,0,0,0,0,1.0,0,1,0,0,False,0,0,0,0,0,1
32,1,3.125,4,0,4,3,25.0,0,0,1,1,0,0,0,0,1.0,0,1,0,0,False,0,0,0,0,0,1
32,1,3.125,4,0,4,3,25.0,0,0,1,1,0,0,0,0,1.0,0,1,0,0,False,0,0,0,0,0,1
33,1,3.0303030303030303,5,0,4,3,27.27272727272727,0,0,1,1,0,0,0,0,1.0,0,1,0,0,False,0,0,0,0,0,1
33,1,3.0303030303030303,5,0,4,3,27.27272727272727,0,0,1,1,0,0,0,0,1.0,0,1,0,0,False,0,0,0,0,0,1
33,1,3.0303030303030303,5,0,4,2,27.27272727272727,0,0,1,1,0,0,0,0,1.0,0,1,0,0,False,0,0,0,0,0,1
34,1,2.941176470588235,6,0,4,3,29.411764705882355,0,0,1,1,0,0,0,0,1.0,0,1,0,0,False,0,0,0,0,0,1
34,1,2.941176470588235,6,0,4,3,29.411764705882355,0,0,1,1,0,0,0,0,1.0,0,1,0,0,False,0,0,0,0,0,1
27,0,0.0,5,0,0,0,18.51851851851852,0,0,1,1,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
32,1,3.125,5,0,0,0,15.625,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
32,1,3.125,6,0,0,1,18.75,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
32,1,3.125,6,0,0,1,18.75,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
33,1,3.0303030303030303,6,0,0,0,18.181818181818183,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
33,1,3.0303030303030303,7,0,0,1,21.21212121212121,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
33,1,3.0303030303030303,7,0,0,1,21.21212121212121,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
34,1,2.941176470588235,7,0,0,0,20.588235294117645,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
34,1,2.941176470588235,8,0,0,1,23.52941176470588,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
34,1,2.941176470588235,8,0,0,1,23.52941176470588,0,0,1,1,0,0,0,0,1.0,0,0,0,0,True,0,0,0,0,0,1
35,1,2.857142857142857,9,0,4,6,25.71428571428571,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
35,1,2.857142857142857,7,0,4,6,20.0,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
36,1,2.7777777777777777,10,0,4,7,27.77777777777778,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
36,1,2.7777777777777777,8,0,4,7,22.22222222222222,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
36,1,2.7777777777777777,10,0,4,7,27.77777777777778,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
36,1,2.7777777777777777,8,0,4,7,22.22222222222222,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
36,1,2.7777777777777777,10,0,4,6,27.77777777777778,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
36,1,2.7777777777777777,8,0,4,6,22.22222222222222,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
37,1,2.7027027027027026,11,0,4,7,29.72972972972973,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
37,1,2.7027027027027026,9,0,4,7,24.324324324324326,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
37,1,2.7027027027027026,11,0,4,7,29.72972972972973,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
37,1,2.7027027027027026,9,0,4,7,24.324324324324326,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
40,1,2.5,9,0,4,6,22.5,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
40,1,2.5,7,0,4,6,17.5,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
40,1,2.5,10,0,4,7,25.0,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
41,1,2.4390243902439024,8,0,4,7,19.51219512195122,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
41,1,2.4390243902439024,10,0,4,7,24.390243902439025,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
41,1,2.4390243902439024,8,0,4,7,19.51219512195122,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
41,1,2.4390243902439024,10,0,4,6,24.390243902439025,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
41,1,2.4390243902439024,8,0,4,6,19.51219512195122,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
41,1,2.4390243902439024,11,0,4,7,26.82926829268293,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
42,1,2.380952380952381,9,0,4,7,21.428571428571427,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
42,1,2.380952380952381,11,0,4,7,26.190476190476193,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
42,1,2.380952380952381,9,0,4,7,21.428571428571427,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
45,1,2.2222222222222223,9,0,4,6,20.0,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
45,1,2.2222222222222223,7,0,4,6,15.555555555555555,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
46,1,2.1739130434782608,10,0,4,7,21.73913043478261,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
46,1,2.1739130434782608,8,0,4,7,17.391304347826086,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
46,1,2.1739130434782608,10,0,4,7,21.73913043478261,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
46,1,2.1739130434782608,8,0,4,7,17.391304347826086,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
46,1,2.1739130434782608,10,0,4,6,21.73913043478261,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
46,1,2.1739130434782608,8,0,4,6,17.391304347826086,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
47,1,2.127659574468085,11,0,4,7,23.404255319148938,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
47,1,2.127659574468085,9,0,4,7,19.148936170212767,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
47,1,2.127659574468085,11,0,4,7,23.404255319148938,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
47,1,2.127659574468085,9,0,4,7,19.148936170212767,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
50,1,2.0,9,0,4,6,18.0,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
50,1,2.0,7,0,4,6,14.000000000000002,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
51,1,1.9607843137254901,10,0,4,7,19.607843137254903,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
51,1,1.9607843137254901,8,0,4,7,15.686274509803921,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
51,1,1.9607843137254901,10,0,4,7,19.607843137254903,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
51,1,1.9607843137254901,8,0,4,7,15.686274509803921,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
51,1,1.9607843137254901,10,0,4,6,19.607843137254903,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
51,1,1.9607843137254901,8,0,4,6,15.686274509803921,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
52,1,1.9230769230769231,11,0,4,7,21.153846153846153,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
52,1,1.9230769230769231,9,0,4,7,17.307692307692307,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
52,1,1.9230769230769231,11,0,4,7,21.153846153846153,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
52,1,1.9230769230769231,9,0,4,7,17.307692307692307,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
55,1,1.8181818181818181,9,0,4,6,16.363636363636363,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
55,1,1.8181818181818181,7,0,4,6,12.727272727272727,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
56,1,1.7857142857142856,10,0,4,7,17.857142857142858,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
56,1,1.7857142857142856,8,0,4,7,14.285714285714285,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
56,1,1.7857142857142856,10,0,4,7,17.857142857142858,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
56,1,1.7857142857142856,8,0,4,7,14.285714285714285,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
56,1,1.7857142857142856,10,0,4,6,17.857142857142858,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
56,1,1.7857142857142856,8,0,4,6,14.285714285714285,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
57,1,1.7543859649122806,11,0,4,7,19.298245614035086,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
57,1,1.7543859649122806,9,0,4,7,15.789473684210526,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
57,1,1.7543859649122806,11,0,4,7,19.298245614035086,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
57,1,1.7543859649122806,9,0,4,7,15.789473684210526,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
60,1,1.6666666666666667,9,0,4,6,15.0,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
60,1,1.6666666666666667,7,0,4,6,11.666666666666666,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
61,1,1.639344262295082,10,0,4,7,16.39344262295082,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
61,1,1.639344262295082,8,0,4,7,13.114754098360656,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
61,1,1.639344262295082,10,0,4,7,16.39344262295082,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
61,1,1.639344262295082,8,0,4,7,13.114754098360656,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
61,1,1.639344262295082,10,0,4,6,16.39344262295082,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
61,1,1.639344262295082,8,0,4,6,13.114754098360656,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
62,1,1.6129032258064515,11,0,4,7,17.741935483870968,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
62,1,1.6129032258064515,9,0,4,7,14.516129032258066,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
62,1,1.6129032258064515,11,0,4,7,17.741935483870968,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
62,1,1.6129032258064515,9,0,4,7,14.516129032258066,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
65,1,1.5384615384615385,7,0,4,6,10.76923076923077,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
66,1,1.5151515151515151,10,0,4,7,15.151515151515152,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
66,1,1.5151515151515151,8,0,4,7,12.121212121212121,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
66,1,1.5151515151515151,10,0,4,7,15.151515151515152,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
66,1,1.5151515151515151,8,0,4,7,12.121212121212121,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
66,1,1.5151515151515151,10,0,4,6,15.151515151515152,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
66,1,1.5151515151515151,8,0,4,6,12.121212121212121,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
67,1,1.4925373134328357,11,0,4,7,16.417910447761194,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
67,1,1.4925373134328357,9,0,4,7,13.432835820895523,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
67,1,1.4925373134328357,11,0,4,7,16.417910447761194,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
67,1,1.4925373134328357,9,0,4,7,13.432835820895523,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
70,1,1.4285714285714286,9,0,4,6,12.857142857142856,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
70,1,1.4285714285714286,7,0,4,6,10.0,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
71,1,1.4084507042253522,10,0,4,7,14.084507042253522,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
71,1,1.4084507042253522,8,0,4,7,11.267605633802818,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
71,1,1.4084507042253522,10,0,4,7,14.084507042253522,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
71,1,1.4084507042253522,8,0,4,7,11.267605633802818,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
71,1,1.4084507042253522,10,0,4,6,14.084507042253522,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
71,1,1.4084507042253522,8,0,4,6,11.267605633802818,0,0,1,0,0,0,0,0,,0,0,0,0,True,0,0,0,0,0,1
72,1,1.3888888888888888,11,0,4,7,15.277777777777779,0,0,1,0,0,0,0,0,,0,0,0,1,True,0,0,0,0,0,1
